iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality
IND,Asia,India,2020-11-30T00:00:00Z,9462809.0,31118.0,40709.857,137621.0,482.0,486.143,6857.086,22.549,29.5,99.725,0.349,0.352,0.92,,,,,,,,,876173.0,1.40379976E8,101.724,0.635,1113892.0,0.807,0.037,27.4,samples tested,,,,,,,,,,68.98,1.380004385E9,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-12-01T00:00:00Z,9499413.0,36604.0,39599.571,138122.0,501.0,489.0,6883.611,26.525,28.695,100.088,0.363,0.354,0.91,,,,,,,,,969322.0,1.41349298E8,102.427,0.702,1095289.0,0.794,0.036,27.7,samples tested,,,,,,,,,,68.98,1.380004385E9,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-12-02T00:00:00Z,9534964.0,35551.0,38322.714,138648.0,526.0,489.286,6909.372,25.762,27.77,100.469,0.381,0.355,0.9,,,,,,,,,1096651.0,1.42445949E8,103.221,0.795,1086377.0,0.787,0.035,28.3,samples tested,,,,,,,,,,68.98,1.380004385E9,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-12-03T00:00:00Z,9571559.0,36595.0,37396.0,139188.0,540.0,496.143,6935.89,26.518,27.098,100.861,0.391,0.36,0.9,,,,,,,,,1111698.0,1.43557647E8,104.027,0.806,1089443.0,0.789,0.034,29.1,samples tested,,,,,,,,,,68.98,1.380004385E9,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-12-04T00:00:00Z,9608211.0,36652.0,36728.857,139700.0,512.0,500.0,6962.45,26.559,26.615,101.232,0.371,0.362,0.89,,,,,,,,,1170102.0,1.44727749E8,104.875,0.848,1095000.0,0.793,0.034,29.8,samples tested,,,,,,,,,,68.98,1.380004385E9,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-12-05T00:00:00Z,9644222.0,36011.0,35900.429,140182.0,482.0,498.0,6988.544,26.095,26.015,101.581,0.349,0.361,0.89,,,,,,,,,1157763.0,1.45885512E8,105.714,0.839,1095023.0,0.793,0.033,30.5,samples tested,,,,,,,,,,68.98,1.380004385E9,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-12-06T00:00:00Z,9677203.0,32981.0,35073.143,140573.0,391.0,490.571,7012.444,23.899,25.415,101.864,0.283,0.355,0.88,,,,,,,,,1101063.0,1.46986575E8,106.512,0.798,1068967.0,0.775,0.033,30.5,samples tested,,,,,,,,,,68.98,1.380004385E9,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-12-07T00:00:00Z,9703770.0,26567.0,34423.0,140958.0,385.0,476.714,7031.695,19.251,24.944,102.143,0.279,0.345,0.88,,,,,,,,,801081.0,1.47787656E8,107.092,0.58,1058240.0,0.767,0.033,30.7,samples tested,,,,,,,,,,68.98,1.380004385E9,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-12-08T00:00:00Z,9735850.0,32080.0,33776.714,141360.0,402.0,462.571,7054.941,23.246,24.476,102.434,0.291,0.335,0.87,,,,,,,,,1026399.0,1.48814055E8,107.836,0.744,1066394.0,0.773,0.032,31.6,samples tested,,,,,,,,,,68.98,1.380004385E9,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-12-09T00:00:00Z,9767371.0,31521.0,33201.0,141772.0,412.0,446.286,7077.783,22.841,24.059,102.733,0.299,0.323,0.87,,,,,,,,,1022712.0,1.49836767E8,108.577,0.741,1055831.0,0.765,0.031,31.8,samples tested,,,,,,,,,,68.98,1.380004385E9,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-12-10T00:00:00Z,9796744.0,29373.0,32169.286,142185.0,413.0,428.143,7099.067,21.285,23.311,103.032,0.299,0.31,0.86,,,,,,,,,922959.0,1.50759726E8,109.246,0.669,1028868.0,0.746,0.031,32.0,samples tested,,,,,,,,,,68.98,1.380004385E9,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-12-11T00:00:00Z,9826775.0,30031.0,31223.429,142628.0,443.0,418.286,7120.829,21.762,22.626,103.353,0.321,0.303,0.86,,,,,,,,,,,,,1000116.0,0.725,0.031,32.0,samples tested,,,,,,,,,,68.98,1.380004385E9,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-12-12T00:00:00Z,9857029.0,30254.0,30401.0,143019.0,391.0,405.286,7142.752,21.923,22.03,103.637,0.283,0.294,0.86,,,,,,,,,,1.52697399E8,110.65,,973127.0,0.705,0.031,32.0,samples tested,,,,,,,,,,68.98,1.380004385E9,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-12-13T00:00:00Z,9884100.0,27071.0,29556.714,143355.0,336.0,397.429,7162.369,19.617,21.418,103.88,0.243,0.288,0.86,,,,,,,,,1014434.0,1.53711833E8,111.385,0.735,960751.0,0.696,0.031,32.5,samples tested,,,,,,,,,,68.98,1.380004385E9,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-12-14T00:00:00Z,9906165.0,22065.0,28913.571,143709.0,354.0,393.0,7178.358,15.989,20.952,104.137,0.257,0.285,0.86,,,,,,,,,855157.0,1.5456699E8,112.005,0.62,968476.0,0.702,0.03,33.5,samples tested,,,,,,,,,,68.98,1.380004385E9,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-12-15T00:00:00Z,9932547.0,26382.0,28099.571,144096.0,387.0,390.857,7197.475,19.117,20.362,104.417,0.28,0.283,0.86,,,,,,,,,993665.0,1.55560655E8,112.725,0.72,963800.0,0.698,0.029,34.3,samples tested,,,,,,,,,,68.98,1.380004385E9,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-12-16T00:00:00Z,9956557.0,24010.0,27026.571,144451.0,355.0,382.714,7214.873,17.398,19.584,104.674,0.257,0.277,0.86,,,,,,,,,1085625.0,1.5664628E8,113.511,0.787,972788.0,0.705,0.028,36.0,samples tested,,,,,,,,,,68.98,1.380004385E9,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-12-17T00:00:00Z,9979447.0,22890.0,26100.429,144789.0,338.0,372.0,7231.46,16.587,18.913,104.919,0.245,0.27,0.86,,,,,,,,,1158960.0,1.5780524E8,114.351,0.84,1006502.0,0.729,0.026,38.6,samples tested,,,,,,,,,,68.98,1.380004385E9,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-12-18T00:00:00Z,1.0004599E7,25152.0,25403.429,145136.0,347.0,358.286,7249.686,18.226,18.408,105.171,0.251,0.26,0.86,,,,,,,,,1113406.0,1.58918646E8,115.158,0.807,1027155.0,0.744,0.025,40.4,samples tested,,,,,,,,,,68.98,1.380004385E9,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-12-19T00:00:00Z,1.0031223E7,26624.0,24884.857,145477.0,341.0,351.143,7268.979,19.293,18.032,105.418,0.247,0.254,0.87,,,,,,,,,1171868.0,1.60090514E8,116.007,0.849,1056159.0,0.765,0.024,42.4,samples tested,,,,,,,,,,68.98,1.380004385E9,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-12-20T00:00:00Z,1.005556E7,24337.0,24494.286,145810.0,333.0,350.714,7286.615,17.635,17.749,105.659,0.241,0.254,0.88,,,,,,,,,1107681.0,1.61198195E8,116.81,0.803,1069480.0,0.775,0.023,43.7,samples tested,,,,,,,,,,68.98,1.380004385E9,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-12-21T00:00:00Z,1.0075116E7,19556.0,24135.857,146111.0,301.0,343.143,7300.785,14.171,17.49,105.877,0.218,0.249,0.88,,,,,,,,,900134.0,1.62098329E8,117.462,0.652,1075906.0,0.78,0.022,44.6,samples tested,,,,,,,,,,68.98,1.380004385E9,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-12-22T00:00:00Z,1.0099066E7,23950.0,23788.429,146444.0,333.0,335.429,7318.141,17.355,17.238,106.119,0.241,0.243,0.88,,,,,,,,,1072228.0,1.63170557E8,118.239,0.777,1087129.0,0.788,0.022,45.7,samples tested,,,,,,,,,,68.98,1.380004385E9,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-12-23T00:00:00Z,1.0123778E7,24712.0,23888.714,146756.0,312.0,329.286,7336.048,17.907,17.311,106.345,0.226,0.239,0.89,,,,,,,,,1098164.0,1.64268721E8,119.035,0.796,1088920.0,0.789,0.022,45.6,samples tested,,,,,,,,,,68.98,1.380004385E9,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-12-24T00:00:00Z,1.0146845E7,23067.0,23914.0,147092.0,336.0,329.0,7352.763,16.715,17.329,106.588,0.243,0.238,0.89,,,,,,,,,1039645.0,1.65308366E8,119.788,0.753,1071875.0,0.777,0.022,44.8,samples tested,,,,,,,,,,68.98,1.380004385E9,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-12-25T00:00:00Z,1.0169118E7,22273.0,23502.714,147343.0,251.0,315.286,7368.903,16.14,17.031,106.77,0.182,0.228,0.89,,,,,,,,,997396.0,1.66305762E8,120.511,0.723,1055302.0,0.765,0.022,44.9,samples tested,,,,,,,,,,68.98,1.380004385E9,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-12-26T00:00:00Z,1.018785E7,18732.0,22375.286,147622.0,279.0,306.429,7382.477,13.574,16.214,106.972,0.202,0.222,0.9,,,,,,,,,853527.0,1.67159289E8,121.13,0.618,1009825.0,0.732,0.022,45.1,samples tested,,,,,,,,,,68.98,1.380004385E9,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-12-27T00:00:00Z,1.0207871E7,20021.0,21758.714,147901.0,279.0,298.714,7396.984,14.508,15.767,107.174,0.202,0.216,0.91,,,,,,,,,943368.0,1.68102657E8,121.813,0.684,986352.0,0.715,0.022,45.3,samples tested,,,,,,,,,,68.98,1.380004385E9,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-12-28T00:00:00Z,1.0224303E7,16432.0,21312.429,148153.0,252.0,291.714,7408.892,11.907,15.444,107.357,0.183,0.211,0.92,,,,,,,,,715397.0,1.68818054E8,122.332,0.518,959961.0,0.696,0.022,45.0,samples tested,,,,,,,,,,68.98,1.380004385E9,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-12-29T00:00:00Z,1.0244852E7,20549.0,20826.571,148439.0,286.0,285.0,7423.782,14.891,15.092,107.564,0.207,0.207,0.93,,,,,,,,,983695.0,1.69801749E8,123.044,0.713,947313.0,0.686,0.022,45.5,samples tested,,,,,,,,,,68.98,1.380004385E9,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-12-30T00:00:00Z,1.0266674E7,21822.0,20413.714,148738.0,299.0,283.143,7439.595,15.813,14.792,107.781,0.217,0.205,0.95,,,,,,,,,1120281.0,1.7092203E8,123.856,0.812,950473.0,0.689,0.021,46.6,samples tested,,,,,,,,,,68.98,1.380004385E9,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-12-31T00:00:00Z,1.0286709E7,20035.0,19980.571,148994.0,256.0,271.714,7454.113,14.518,14.479,107.966,0.186,0.197,0.96,,,,,,,,,1127244.0,1.72049274E8,124.673,0.817,962987.0,0.698,0.021,48.2,samples tested,,,,,,,,,,68.98,1.380004385E9,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2021-01-01T00:00:00Z,1.0325823E7,39114.0,22386.429,149474.0,480.0,304.429,7482.457,28.343,16.222,108.314,0.348,0.221,0.98,,,,,,,,,1062420.0,1.73111694E8,125.443,0.77,972276.0,0.705,0.023,43.4,samples tested,,,,,,,,,,68.98,1.380004385E9,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2021-01-02T00:00:00Z,1.0323965E7,-1858.0,19445.0,149435.0,-39.0,259.0,7481.11,-1.346,14.091,108.286,-0.028,0.188,0.97,,,,,,,,,829964.0,1.73941658E8,126.044,0.601,968910.0,0.702,0.02,49.8,samples tested,,,,,,,,,,68.98,1.380004385E9,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2021-01-03T00:00:00Z,1.0340469E7,16504.0,18942.571,149649.0,214.0,249.714,7493.07,11.959,13.726,108.441,0.155,0.181,0.97,,,,,,,,,958125.0,1.74899783E8,126.739,0.694,971018.0,0.704,0.02,51.3,samples tested,,,,,,,,,,68.98,1.380004385E9,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2021-01-04T00:00:00Z,1.0356844E7,16375.0,18934.429,149850.0,201.0,242.429,7504.936,11.866,13.721,108.587,0.146,0.176,0.96,,,,,,,,,735978.0,1.75635761E8,127.272,0.533,973958.0,0.706,0.019,51.4,samples tested,,,,,,,,,,68.98,1.380004385E9,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2021-01-05T00:00:00Z,1.0374932E7,18088.0,18582.857,150114.0,264.0,239.286,7518.043,13.107,13.466,108.778,0.191,0.173,0.95,,,,,,,,,896236.0,1.76531997E8,127.921,0.649,961464.0,0.697,0.019,51.7,samples tested,,,,,,,,,,68.98,1.380004385E9,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2021-01-06T00:00:00Z,1.0395278E7,20346.0,18372.0,150336.0,222.0,228.286,7532.786,14.743,13.313,108.939,0.161,0.165,0.94,,,,,,,,,931408.0,1.77463405E8,128.596,0.675,934482.0,0.677,0.02,50.9,samples tested,,,,,,,,,,68.98,1.380004385E9,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2021-01-07T00:00:00Z,1.0413417E7,18139.0,18101.143,150570.0,234.0,225.143,7545.93,13.144,13.117,109.108,0.17,0.163,0.94,,,,,,,,,937590.0,1.78400995E8,129.276,0.679,907389.0,0.658,0.02,50.1,samples tested,,,,,,,,,,68.98,1.380004385E9,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2021-01-08T00:00:00Z,1.0413417E7,0.0,12513.429,150570.0,0.0,156.571,7545.93,0.0,9.068,109.108,0.0,0.113,0.93,,,,,,,,,935369.0,1.79336364E8,129.953,0.678,889239.0,0.644,0.014,71.1,samples tested,,,,,,,,,,68.98,1.380004385E9,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2021-01-09T00:00:00Z,1.0450284E7,36867.0,18045.571,150999.0,429.0,223.429,7572.646,26.715,13.076,109.419,0.311,0.162,0.95,,,,,,,,,916951.0,1.80253315E8,130.618,0.664,901665.0,0.653,0.02,50.0,samples tested,,,,,,,,,,68.98,1.380004385E9,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2021-01-10T00:00:00Z,1.0466595E7,16311.0,18018.0,151160.0,161.0,215.857,7584.465,11.82,13.056,109.536,0.117,0.156,0.94,,,,,,,,,843307.0,1.81096622E8,131.229,0.611,885263.0,0.641,0.02,49.1,samples tested,,,,,,,,,,68.98,1.380004385E9,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2021-01-11T00:00:00Z,1.0479179E7,12584.0,17476.429,151327.0,167.0,211.0,7593.584,9.119,12.664,109.657,0.121,0.153,0.93,,,,,,,,,659209.0,1.81755831E8,131.707,0.478,874296.0,0.634,0.02,50.0,samples tested,,,,,,,,,,68.98,1.380004385E9,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2021-01-12T00:00:00Z,1.0495147E7,15968.0,17173.571,151529.0,202.0,202.143,7605.155,11.571,12.445,109.803,0.146,0.146,0.92,,,,,,,,,897056.0,1.82652887E8,132.357,0.65,874413.0,0.634,0.02,50.9,samples tested,,,,,,,,,,68.98,1.380004385E9,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2021-01-13T00:00:00Z,1.0512093E7,16946.0,16687.857,151727.0,198.0,198.714,7617.434,12.28,12.093,109.947,0.143,0.144,0.91,,,,,,,,,836227.0,1.83489114E8,132.963,0.606,860816.0,0.624,0.019,51.6,samples tested,,,,,,,,,,68.98,1.380004385E9,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2021-01-14T00:00:00Z,1.0527683E7,15590.0,16323.714,151918.0,191.0,192.571,7628.732,11.297,11.829,110.085,0.138,0.14,0.9,,,,,,,,,743191.0,1.84232305E8,133.501,0.539,833044.0,0.604,0.02,51.0,samples tested,,,,,,,,,,68.98,1.380004385E9,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2021-01-15T00:00:00Z,1.0542841E7,15158.0,18489.143,152093.0,175.0,217.571,7639.716,10.984,13.398,110.212,0.127,0.158,0.9,,,,,,,,,730096.0,1.84962401E8,134.03,0.529,803720.0,0.582,0.023,43.5,samples tested,0.0,0.0,,,,0.0,0.0,,,68.98,1.380004385E9,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2021-01-16T00:00:00Z,1.0557985E7,15144.0,15385.857,152274.0,181.0,182.143,7650.689,10.974,11.149,110.343,0.131,0.132,0.89,,,,,,,,,803090.0,1.85765491E8,134.612,0.582,787454.0,0.571,0.02,51.2,samples tested,191181.0,191181.0,,191181.0,191181.0,0.01,0.01,,139.0,68.98,1.380004385E9,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2021-01-17T00:00:00Z,1.0571773E7,13788.0,15025.429,152419.0,145.0,179.857,7660.681,9.991,10.888,110.448,0.105,0.13,0.9,,,,,,,,,779377.0,1.86544868E8,135.177,0.565,778321.0,0.564,0.019,51.8,samples tested,224301.0,224301.0,,33120.0,112150.0,0.02,0.02,,81.0,68.98,1.380004385E9,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2021-01-18T00:00:00Z,1.0581823E7,10050.0,14663.429,152556.0,137.0,175.571,7667.963,7.283,10.626,110.547,0.099,0.127,0.9,,,,,,,,,548168.0,1.87093036E8,135.574,0.397,762458.0,0.553,0.019,52.0,samples tested,454049.0,454049.0,,229748.0,151350.0,0.03,0.03,,110.0,68.98,1.380004385E9,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2021-01-19T00:00:00Z,1.0595639E7,13816.0,14356.0,152718.0,162.0,169.857,7677.975,10.012,10.403,110.665,0.117,0.123,0.9,,,,,,,,,709791.0,1.87802827E8,136.089,0.514,735706.0,0.533,0.02,51.2,samples tested,674835.0,674835.0,,220786.0,168709.0,0.05,0.05,,122.0,68.98,1.380004385E9,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2021-01-20T00:00:00Z,1.0610883E7,15244.0,14112.857,152869.0,151.0,163.143,7689.021,11.046,10.227,110.774,0.109,0.118,0.9,,,,,,,,,764120.0,1.88566947E8,136.642,0.554,725405.0,0.526,0.019,51.4,samples tested,806484.0,806484.0,,131649.0,161297.0,0.06,0.06,,117.0,68.98,1.380004385E9,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2021-01-21T00:00:00Z,1.0625428E7,14545.0,13963.571,153032.0,163.0,159.143,7699.561,10.54,10.118,110.892,0.118,0.115,0.9,,,,,,,,,780835.0,1.89347782E8,137.208,0.566,730782.0,0.53,0.019,52.3,samples tested,1043534.0,1043534.0,,237050.0,173922.0,0.08,0.08,,126.0,68.98,1.380004385E9,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2021-01-22T00:00:00Z,1.0639684E7,14256.0,13834.714,153184.0,152.0,155.857,7709.891,10.33,10.025,111.003,0.11,0.113,0.91,,,,,,,,,800242.0,1.90148024E8,137.788,0.58,740803.0,0.537,0.019,53.5,samples tested,1390592.0,1390592.0,,347058.0,198656.0,0.1,0.1,,144.0,68.98,1.380004385E9,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2021-01-23T00:00:00Z,1.0654533E7,14849.0,13792.571,153339.0,155.0,152.143,7720.652,10.76,9.995,111.115,0.112,0.11,0.91,,,,,,,,,837095.0,1.90985119E8,138.395,0.607,745661.0,0.54,0.018,54.1,samples tested,1582201.0,1582201.0,,191609.0,198717.0,0.11,0.11,,144.0,68.98,1.380004385E9,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2021-01-24T00:00:00Z,1.0667736E7,13203.0,13709.0,153470.0,131.0,150.143,7730.219,9.567,9.934,111.21,0.095,0.109,0.91,,,,,,,,,781752.0,1.91766871E8,138.961,0.566,746000.0,0.541,0.018,54.4,samples tested,1615504.0,1615504.0,,33303.0,198743.0,0.12,0.12,,144.0,68.98,1.380004385E9,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2021-01-25T00:00:00Z,1.0676838E7,9102.0,13573.571,153587.0,117.0,147.286,7736.815,6.596,9.836,111.295,0.085,0.107,0.91,,,,,,,,,570246.0,1.92337117E8,139.374,0.413,749154.0,0.543,0.018,55.2,samples tested,2023809.0,2023809.0,,408305.0,224251.0,0.15,0.15,,163.0,68.98,1.380004385E9,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2021-01-26T00:00:00Z,1.0689527E7,12689.0,13412.571,153724.0,137.0,143.714,7746.009,9.195,9.719,111.394,0.099,0.104,0.92,,,,,,,,,725577.0,1.93062694E8,139.9,0.526,751410.0,0.544,0.018,56.0,samples tested,2029480.0,2029480.0,,5671.0,193521.0,0.15,0.15,,140.0,67.13,1.380004385E9,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2021-01-27T00:00:00Z,1.0701193E7,11666.0,12901.429,153847.0,123.0,139.714,7754.463,8.454,9.349,111.483,0.089,0.101,0.92,,,,,,,,,550426.0,1.9361312E8,140.299,0.399,720882.0,0.522,0.018,55.9,samples tested,2355979.0,2355979.0,,326499.0,221356.0,0.17,0.17,,160.0,61.57,1.380004385E9,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2021-01-28T00:00:00Z,1.0720048E7,18855.0,13517.143,154010.0,163.0,139.714,7768.126,13.663,9.795,111.601,0.118,0.101,0.93,,,,,,,,,725653.0,1.94338773E8,140.825,0.526,712999.0,0.517,0.019,52.7,samples tested,2928053.0,2928053.0,,572074.0,269217.0,0.21,0.21,,195.0,61.57,1.380004385E9,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2021-01-29T00:00:00Z,1.073313E7,13082.0,13349.429,154147.0,137.0,137.571,7777.606,9.48,9.673,111.7,0.099,0.1,0.92,,,,,,,,,742306.0,1.95081079E8,141.363,0.538,704722.0,0.511,0.019,52.8,samples tested,3500027.0,3500027.0,,571974.0,301348.0,0.25,0.25,,218.0,61.57,1.380004385E9,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
