date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality
2021-05-17T00:00:00Z,3.30E+07,28621,32025.286,586390,398,578.857,99616.536,86.468,96.752,1771.557,1.202,1.749,0.79,7300,22.054,25550,77.19,,,,78.15,793524,4.39E+08,1326.16,2.397,994983,3.006,0.03,33.3,tests performed,2.74E+08,1.58E+08,1.24E+08,1486490,1830360,82.05,47.19,37.03,5473,52.31,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
2021-05-18T00:00:00Z,3.30E+07,27789,31186.286,587161,771,590.857,99700.49,83.954,94.218,1773.886,2.329,1.785,0.78,7162,21.637,25010,75.558,,,,78.15,1210354,4.40E+08,1329.817,3.657,978291,2.956,0.03,33.3,tests performed,2.76E+08,1.58E+08,1.24E+08,1123306,1771807,82.39,47.35,37.21,5298,52.31,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
2021-05-19T00:00:00Z,3.30E+07,29301,30254.143,587837,676,577.714,99789.012,88.522,91.402,1775.928,2.042,1.745,0.77,7059,21.326,24917,75.277,,,,78.15,1174539,4.41E+08,1333.365,3.548,955125,2.886,0.029,34.5,tests performed,2.77E+08,1.59E+08,1.25E+08,1754966,1801333,82.91,47.59,37.51,5386,52.31,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
2021-05-20T00:00:00Z,3.31E+07,30206,29129.857,588514,677,565,99880.268,91.256,88.005,1777.974,2.045,1.707,0.77,6840,20.664,23934,72.308,,,,78.15,1003961,4.42E+08,1336.399,3.033,928629,2.806,0.029,34.5,tests performed,2.79E+08,1.60E+08,1.27E+08,2107077,1828681,83.54,47.89,37.86,5468,52.31,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
2021-05-21T00:00:00Z,3.31E+07,27946,27085,589129,615,559,99964.696,84.428,81.827,1779.832,1.858,1.689,0.77,6665,20.136,23388,70.658,,,,78.15,980267,4.43E+08,1339.36,2.962,914315,2.762,0.028,35.7,tests performed,2.82E+08,1.61E+08,1.28E+08,2198101,1879526,84.2,48.22,38.21,5620,52.31,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
2021-05-22T00:00:00Z,3.31E+07,19798,25790.857,589626,497,558.714,100024.508,59.812,77.917,1781.333,1.501,1.688,0.78,6472,19.553,22632,68.374,,,,78.15,706585,4.44E+08,1341.495,2.135,903081,2.728,0.028,35.7,tests performed,2.84E+08,1.62E+08,1.29E+08,2345872,1872697,84.9,48.58,38.57,5599,52.31,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
2021-05-23T00:00:00Z,3.31E+07,12868,25218.429,589823,197,547.286,100063.384,38.876,76.188,1781.928,0.595,1.653,0.79,6412,19.371,22433,67.773,,,22872,69.099,406860,4.44E+08,1342.724,1.229,896584,2.709,0.027,37,tests performed,2.86E+08,1.63E+08,1.30E+08,1779363,1827882,85.43,48.83,38.87,5465,46.76,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,6.72
2021-05-24T00:00:00Z,3.31E+07,25815,24817.571,590269,446,554.143,100141.374,77.99,74.977,1783.276,1.347,1.674,0.79,6418,19.39,22407,67.694,,,,69.099,704429,4.45E+08,1344.852,2.128,883856,2.67,0.027,37,tests performed,2.87E+08,1.64E+08,1.31E+08,1170314,1782714,85.78,49.01,39.05,5330,46.76,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
2021-05-25T00:00:00Z,3.32E+07,22739,24096.143,590903,634,534.571,100210.072,68.697,72.797,1785.191,1.915,1.615,0.78,6310,19.063,22066,66.664,,,,69.099,1069541,4.46E+08,1348.083,3.231,863740,2.609,0.026,38.5,tests performed,2.88E+08,1.64E+08,1.31E+08,897972,1750524,86.05,49.15,39.19,5234,46.76,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
2021-05-26T00:00:00Z,3.32E+07,23976,23335.429,591882,979,577.857,100282.506,72.434,70.499,1788.149,2.958,1.746,0.76,6139,18.547,21574,65.178,,,,69.099,1043567,4.47E+08,1351.236,3.153,845030,2.553,0.026,38.5,tests performed,2.89E+08,1.65E+08,1.32E+08,1423432,1703162,86.48,49.36,39.42,5093,46.76,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
2021-05-27T00:00:00Z,3.32E+07,27448,22941.429,593244,1362,675.714,100365.43,82.924,69.309,1792.264,4.115,2.041,0.75,5998,18.121,21024,63.516,,,,69.099,922756,4.48E+08,1354.024,2.788,833429,2.518,0.026,38.5,tests performed,2.91E+08,1.66E+08,1.33E+08,1512303,1618194,86.93,49.55,39.7,4838,46.76,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
2021-05-28T00:00:00Z,3.32E+07,21859,22071.857,593805,561,668,100431.469,66.039,66.682,1793.958,1.695,2.018,0.72,5776,17.45,20365,61.525,,,,69.099,832983,4.49E+08,1356.54,2.517,812389,2.454,0.025,40,tests performed,2.92E+08,1.66E+08,1.34E+08,1375171,1500632,87.34,49.75,39.93,4487,46.76,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
2021-05-29T00:00:00Z,3.33E+07,12001,20958,594137,332,644.429,100467.725,36.257,63.317,1794.961,1.003,1.947,0.71,5603,16.927,19446,58.749,,,,69.099,576735,4.50E+08,1358.283,1.742,793839,2.398,0.024,41.7,tests performed,2.94E+08,1.67E+08,1.34E+08,1605272,1394832,87.82,49.98,40.19,4171,46.76,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
2021-05-30T00:00:00Z,3.33E+07,6734,20081.714,594272,135,635.571,100488.07,20.344,60.669,1795.369,0.408,1.92,0.71,5521,16.68,19035,57.507,,,19975,60.347,358180,4.50E+08,1359.365,1.082,786884,2.377,0.024,41.7,tests performed,2.95E+08,1.68E+08,1.35E+08,1223800,1315466,88.19,50.15,40.39,3933,46.76,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,4.11
2021-05-31T00:00:00Z,3.33E+07,5775,17218.857,594425,153,593.714,100505.517,17.447,52.02,1795.832,0.462,1.794,0.71,5538,16.731,18651,56.347,,,,60.347,314405,4.50E+08,1360.315,0.95,731167,2.209,0.025,40,tests performed,,,1.35E+08,,1253664,,,40.39,3749,46.76,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
2021-06-01T00:00:00Z,3.33E+07,22940,17247.571,595076,651,596.143,100574.821,69.305,52.107,1797.798,1.967,1.801,0.75,5488,16.58,18627,56.274,,,,60.347,703019,4.51E+08,1362.439,2.124,678806,2.051,0.024,41.7,tests performed,2.96E+08,1.68E+08,1.36E+08,,1230767,88.63,50.38,40.63,3680,46.76,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
2021-06-02T00:00:00Z,3.33E+07,16917,16239.143,595635,559,536.143,100625.929,51.108,49.06,1799.487,1.689,1.62,0.76,5319,16.069,18060,54.561,,,,60.347,1104492,4.52E+08,1365.775,3.337,687510,2.077,0.022,45.5,tests performed,2.97E+08,1.69E+08,1.36E+08,508652,1100084,88.78,50.45,40.71,3289,46.76,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
2021-06-03T00:00:00Z,3.33E+07,19080,15043.714,596254,619,430,100683.572,57.643,45.449,1801.357,1.87,1.299,0.77,5172,15.625,17606,53.19,,,,60.347,983990,4.53E+08,1368.748,2.973,696258,2.103,0.021,47.6,tests performed,2.98E+08,1.69E+08,1.37E+08,808036,999474,89.02,50.56,40.86,2988,46.76,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
2021-06-04T00:00:00Z,3.33E+07,16850,14328.143,596784,530,425.571,100734.478,50.906,43.287,1802.958,1.601,1.286,0.78,4992,15.081,16948,51.202,,,,60.347,866208,4.54E+08,1371.365,2.617,701004,2.118,0.02,50,tests performed,2.99E+08,1.70E+08,1.37E+08,1399594,1002963,89.44,50.75,41.1,2999,46.76,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
2021-06-05T00:00:00Z,3.34E+07,13906,14600.286,597166,382,432.714,100776.49,42.012,44.109,1804.112,1.154,1.307,0.81,4765,14.396,16280,49.184,,,,60.347,614885,4.55E+08,1373.223,1.858,706454,2.134,0.02,50,tests performed,3.00E+08,1.70E+08,1.38E+08,1148208,937669,89.78,50.91,41.3,2804,46.76,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
2021-06-06T00:00:00Z,3.34E+07,5395,14409,597338,172,438,100792.789,16.299,43.531,1804.632,0.52,1.323,0.83,4675,14.124,15972,48.253,,,16365,49.441,369102,4.55E+08,1374.338,1.115,708014,2.139,0.02,50,tests performed,3.02E+08,1.71E+08,1.39E+08,1369848,958533,90.19,51.08,41.55,2866,46.76,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,2.63
2021-06-07T00:00:00Z,3.34E+07,15496,15797.714,597655,317,461.429,100839.604,46.815,47.727,1805.59,0.958,1.394,0.84,4683,14.148,15725,47.507,,,,49.441,641923,4.56E+08,1376.277,1.939,754803,2.28,0.019,52.6,tests performed,3.03E+08,1.71E+08,1.40E+08,1213339,1026482,90.55,51.22,41.79,3069,46.76,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
2021-06-08T00:00:00Z,3.34E+07,13013,14379.571,597998,343,417.429,100878.918,39.314,43.442,1806.626,1.036,1.261,0.85,4608,13.921,15613,47.169,,,,49.441,888546,4.56E+08,1378.962,2.684,781307,2.36,0.019,52.6,tests performed,3.04E+08,1.72E+08,1.40E+08,1071750,1074204,90.87,51.35,41.99,3212,46.76,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
2021-06-09T00:00:00Z,3.34E+07,18647,14626.714,598449,451,402,100935.253,56.335,44.189,1807.989,1.363,1.214,0.86,4479,13.532,15246,46.06,,,,49.441,873817,4.57E+08,1381.601,2.64,748353,2.261,0.021,47.6,tests performed,3.05E+08,1.72E+08,1.41E+08,829809,1120083,91.12,51.45,42.15,3349,46.76,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
2021-06-10T00:00:00Z,3.34E+07,14545,13978.857,598882,433,375.429,100979.195,43.942,42.232,1809.297,1.308,1.134,0.86,4383,13.242,14816,44.761,,,,49.441,789622,4.58E+08,1383.987,2.386,720586,2.177,0.021,47.6,tests performed,3.06E+08,1.72E+08,1.42E+08,934142,1138099,91.4,51.56,42.33,3403,46.76,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
2021-06-11T00:00:00Z,3.34E+07,24699,15100.143,599533,651,392.714,101053.814,74.619,45.619,1811.263,1.967,1.186,0.86,4300,12.991,14396,43.492,,,,49.441,770676,4.59E+08,1386.315,2.328,706939,2.136,0.021,47.6,tests performed,3.07E+08,1.73E+08,1.42E+08,822177,1055610,91.65,51.66,42.49,3156,46.76,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
2021-06-12T00:00:00Z,3.35E+07,8228,14289,599827,294,380.143,101078.672,24.858,43.169,1812.152,0.888,1.148,0.86,4185,12.643,13916,42.042,,,,49.441,561510,4.59E+08,1388.012,1.696,699314,2.113,0.02,50,tests performed,3.08E+08,1.73E+08,1.43E+08,1602933,1120571,92.13,51.85,42.79,3351,46.76,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
2021-06-13T00:00:00Z,3.35E+07,4777,14200.714,599941,114,371.857,101093.104,14.432,42.902,1812.496,0.344,1.123,0.85,4048,12.23,13935,42.099,,,14823,44.782,348290,4.60E+08,1389.064,1.052,696341,2.104,0.019,52.6,tests performed,3.09E+08,1.74E+08,1.44E+08,1209817,1097710,92.49,51.98,43.03,3282,46.76,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
2021-06-14T00:00:00Z,3.35E+07,12730,13805.571,600121,180,352.286,101131.563,38.459,41.708,1813.04,0.544,1.064,0.84,4067,12.287,13899,41.991,,,,44.782,598531,4.60E+08,1390.872,1.808,690142,2.085,0.019,52.6,tests performed,3.11E+08,1.74E+08,1.45E+08,1323282,1113416,92.88,52.1,43.33,3329,58.8,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
2021-06-15T00:00:00Z,3.35E+07,11305,13561.571,600441,320,349,101165.717,34.154,40.971,1814.007,0.967,1.054,0.83,3940,11.903,13690,41.359,,,,44.782,828568,4.61E+08,1393.375,2.503,681573,2.059,0.019,52.6,tests performed,3.12E+08,1.75E+08,1.46E+08,1240847,1137572,93.26,52.23,43.59,3401,58.8,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
2021-06-16T00:00:00Z,3.35E+07,12425,12672.714,600818,377,338.429,101203.254,37.537,38.286,1815.146,1.139,1.022,0.83,3881,11.725,13463,40.673,,,,44.782,785754,4.62E+08,1395.749,2.374,668993,2.021,0.018,55.6,tests performed,3.13E+08,1.75E+08,1.46E+08,1028496,1165956,93.56,52.34,43.79,3486,58.8,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
2021-06-17T00:00:00Z,3.35E+07,10393,12079.571,601104,286,317.429,101234.653,31.399,36.494,1816.01,0.864,0.959,0.84,3806,11.498,13066,39.474,,,,44.782,718002,4.63E+08,1397.918,2.169,658762,1.99,0.018,55.6,tests performed,3.15E+08,1.76E+08,1.48E+08,2054216,1325967,94.18,52.59,44.18,3965,58.8,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
2021-06-18T00:00:00Z,3.35E+07,20591,11492.714,601704,600,310.143,101296.861,62.208,34.721,1817.822,1.813,0.937,0.87,3737,11.29,12829,38.758,,,,44.782,685319,4.63E+08,1399.989,2.07,646568,1.953,0.018,55.6,tests performed,3.16E+08,1.76E+08,1.48E+08,1079390,1362712,94.5,52.71,44.39,4075,58.8,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
2021-06-19T00:00:00Z,3.35E+07,8520,11534.429,601877,173,292.857,101322.601,25.74,34.847,1818.345,0.523,0.885,0.9,3671,11.091,12467,37.664,,,,44.782,492625,4.64E+08,1401.477,1.488,636727,1.924,0.018,55.6,tests performed,3.17E+08,1.77E+08,1.49E+08,1069021,1286438,94.82,52.85,44.59,3847,58.8,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
2021-06-20T00:00:00Z,3.35E+07,3892,11408,601966,89,289.286,101334.359,11.758,34.465,1818.614,0.269,0.874,0.92,3661,11.06,12484,37.716,,,13410,40.513,329408,4.64E+08,1402.472,0.995,634030,1.915,0.018,55.6,tests performed,3.18E+08,1.77E+08,1.50E+08,848611,1234838,95.07,52.95,44.75,3692,58.8,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
2021-06-21T00:00:00Z,3.36E+07,12334,11351.429,602240,274,302.714,101371.621,37.263,34.294,1819.442,0.828,0.915,0.94,3707,11.199,12577,37.997,,,,40.513,562058,4.65E+08,1404.17,1.698,628819,1.9,0.018,55.6,tests performed,3.19E+08,1.77E+08,1.50E+08,610033,1132945,95.26,53.03,44.86,3388,61.57,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
2021-06-22T00:00:00Z,3.36E+07,10940,11299.286,602565,325,303.429,101404.672,33.051,34.137,1820.424,0.982,0.917,0.95,3743,11.308,12520,37.824,,,,40.513,772629,4.66E+08,1406.505,2.334,620828,1.876,0.019,52.6,tests performed,3.19E+08,1.78E+08,1.50E+08,647403,1048167,95.45,53.11,44.98,3134,61.57,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
2021-06-23T00:00:00Z,3.36E+07,12436,11300.857,602943,378,303.571,101442.243,37.571,34.141,1821.565,1.142,0.917,0.96,3699,11.175,12597,38.057,,,,40.513,754737,4.66E+08,1408.785,2.28,616397,1.862,0.019,52.6,tests performed,3.20E+08,1.78E+08,1.51E+08,648209,993840,95.64,53.21,45.09,2972,61.57,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
2021-06-24T00:00:00Z,3.36E+07,12830,11649,603287,344,311.857,101481.004,38.761,35.193,1822.605,1.039,0.942,0.99,3635,10.982,12377,37.392,,,,40.513,681468,4.67E+08,1410.844,2.059,611178,1.846,0.02,50,tests performed,3.21E+08,1.78E+08,1.51E+08,815152,816831,95.89,53.32,45.23,2442,61.57,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
2021-06-25T00:00:00Z,3.36E+07,23715,12095.286,603784,497,297.143,101552.65,71.646,36.541,1824.106,1.501,0.898,1.01,3616,10.924,12392,37.438,,,,40.513,664620,4.68E+08,1412.851,2.008,608221,1.838,0.02,50,tests performed,3.21E+08,1.78E+08,1.52E+08,512174,735800,96.04,53.37,45.33,2200,61.57,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
2021-06-26T00:00:00Z,3.36E+07,7303,11921.429,603932,148,293.571,101574.713,22.063,36.016,1824.553,0.447,0.887,1.03,3560,10.755,12223,36.927,,,,40.513,486675,4.68E+08,1414.322,1.47,607371,1.835,0.02,50,tests performed,3.22E+08,1.79E+08,1.52E+08,923724,715044,96.32,53.48,45.5,2138,61.57,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
2021-06-27T00:00:00Z,3.36E+07,3920,11925.429,604007,75,291.571,101586.556,11.843,36.028,1824.78,0.227,0.881,1.05,3522,10.64,12218,36.912,,,13380,40.423,335389,4.68E+08,1415.335,1.013,608225,1.838,0.02,50,tests performed,3.23E+08,1.79E+08,1.53E+08,1204225,765846,96.68,53.6,45.76,2290,61.57,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
2021-06-28T00:00:00Z,3.36E+07,15083,12318.143,604159,152,274.143,101632.124,45.568,37.215,1825.239,0.459,0.828,1.07,3615,10.921,12492,37.74,,,,40.423,541927,4.69E+08,1416.972,1.637,605349,1.829,0.021,47.6,tests performed,3.24E+08,1.80E+08,1.54E+08,1087043,833990,97,53.71,45.98,2494,61.57,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
2021-06-29T00:00:00Z,3.37E+07,11350,12376.714,604476,317,273,101666.414,34.29,37.392,1826.197,0.958,0.825,1.06,3674,11.1,12639,38.184,,,,40.423,688063,4.70E+08,1419.051,2.079,593268,1.792,0.022,45.5,tests performed,3.25E+08,1.80E+08,1.54E+08,738476,847000,97.22,53.8,46.11,2533,61.57,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
2021-06-30T00:00:00Z,3.37E+07,13118,12474.143,604723,247,254.286,101706.045,39.631,37.686,1826.943,0.746,0.768,1.08,3672,11.094,12860,38.852,,,,40.423,664828,4.70E+08,1421.059,2.009,580424,1.754,0.023,43.5,tests performed,3.27E+08,1.81E+08,1.55E+08,1368679,949925,97.63,54.02,46.31,2840,61.57,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
2021-07-01T00:00:00Z,3.37E+07,14463,12707.429,605028,305,248.714,101749.739,43.695,38.391,1827.865,0.921,0.751,1.11,3614,10.918,12846,38.809,,,,40.423,628139,4.71E+08,1422.957,1.898,572806,1.731,0.024,41.7,tests performed,3.28E+08,1.81E+08,1.56E+08,1630778,1066443,98.12,54.22,46.61,3189,61.57,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
2021-07-02T00:00:00Z,3.37E+07,29892,13589.857,605499,471,245,101840.047,90.307,41.057,1829.287,1.423,0.74,1.13,3663,11.066,12844,38.803,,,,40.423,585423,4.72E+08,1424.726,1.769,561492,1.696,0.025,40,tests performed,3.29E+08,1.82E+08,1.56E+08,657166,1087156,98.32,54.31,46.72,3251,61.57,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
2021-07-03T00:00:00Z,3.37E+07,4739,13223.571,605579,80,235.286,101854.364,14.317,39.95,1829.529,0.242,0.711,1.15,3750,11.329,12889,38.939,,,,40.423,437012,4.72E+08,1426.046,1.32,554397,1.675,0.026,38.5,tests performed,3.30E+08,1.82E+08,1.57E+08,1161081,1121064,98.66,54.45,46.94,3352,61.57,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
2021-07-04T00:00:00Z,3.37E+07,3697,13191.714,605613,34,229.429,101865.533,11.169,39.854,1829.632,0.103,0.693,1.18,3770,11.39,13088,39.54,,,14329,43.29,253739,4.72E+08,1426.813,0.767,542733,1.64,0.027,37,tests performed,3.31E+08,1.82E+08,1.57E+08,633702,1039561,98.85,54.54,47.04,3108,61.57,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
2021-07-05T00:00:00Z,3.37E+07,5528,11826.714,605661,48,214.571,101882.234,16.701,35.73,1829.777,0.145,0.648,1.22,3881,11.725,13419,40.54,,,,43.29,299808,4.73E+08,1427.718,0.906,508145,1.535,0.03,33.3,tests performed,,,1.57E+08,,927847,,,47.04,2774,61.57,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
2021-07-06T00:00:00Z,3.37E+07,24224,13665.857,605996,335,217.143,101955.417,73.184,41.286,1830.789,1.012,0.656,1.35,3977,12.015,13957,42.166,,,,43.29,575262,4.73E+08,1429.456,1.738,492030,1.486,0.03,33.3,tests performed,3.31E+08,1.83E+08,1.58E+08,,865929,99.03,54.63,47.13,2589,61.57,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
2021-07-07T00:00:00Z,3.38E+07,22931,15067.714,606288,292,223.571,102024.695,69.277,45.521,1831.671,0.882,0.675,1.41,4131,12.48,14648,44.253,,,,43.29,758802,4.74E+08,1431.749,2.292,505455,1.527,0.031,32.3,tests performed,3.32E+08,1.83E+08,1.58E+08,437117,732848,99.17,54.69,47.22,2191,61.57,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
2021-07-08T00:00:00Z,3.38E+07,20061,15867.429,606545,257,216.714,102085.301,60.607,47.937,1832.448,0.776,0.655,1.44,4296,12.979,15054,45.48,,,,43.29,706862,4.75E+08,1433.884,2.136,516701,1.561,0.033,30.3,tests performed,3.32E+08,1.83E+08,1.58E+08,694333,599070,99.37,54.79,47.33,1791,49.54,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
2021-07-09T00:00:00Z,3.38E+07,48241,18488.714,607049,504,221.429,102231.043,145.742,55.857,1833.97,1.523,0.669,1.46,4366,13.19,15381,46.468,,,,43.29,645878,4.75E+08,1435.836,1.951,525338,1.587,0.035,28.6,tests performed,3.33E+08,1.84E+08,1.59E+08,620612,593848,99.56,54.88,47.43,1776,49.54,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
2021-07-10T00:00:00Z,3.38E+07,9038,19102.857,607188,139,229.857,102258.348,27.305,57.712,1834.39,0.42,0.694,1.46,4440,13.414,15690,47.401,,,,43.29,477587,4.76E+08,1437.278,1.443,531134,1.605,0.036,27.8,tests performed,3.34E+08,1.84E+08,1.59E+08,598995,513550,99.74,54.97,47.53,1536,49.54,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
2021-07-11T00:00:00Z,3.39E+07,6164,19455.286,607213,25,228.571,102276.971,18.622,58.777,1834.466,0.076,0.691,1.47,4632,13.994,16365,49.441,,,18296,55.274,335671,4.76E+08,1438.293,1.014,542839,1.64,0.037,27,tests performed,3.34E+08,1.84E+08,1.59E+08,586244,506771,99.91,55.06,47.62,1515,49.54,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
